stageId,chapterId,name,desc,type,sceneID,sceneUI,sceneConfig,finShowList,point,capacity,stageStepCount,strengthCost,challengetimesLimit,startLimit1,startLimit2,startLimit3,startLimit4,startLimit5,bossShow,StarRequire1,StarRequire2,StarRequire3,awardGold,awardExp,awardOther,awardID,firstAwardID,awardCardID,awardShow,awardCardShow,monsterAward,firstAwardShow,threat,limittime1,limittime2,bgmusic,stageTarget
21302,213,大师第十一章 第2关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21302-3840,21303,200;200,36800,20,0,50,1;71,,,,,#monster0013_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,119,119,,2130201,2130202,,"(13,7052);(13,7042);(13,7032)",,,"(13,7042,1)",0,0,300,102,3
21303,213,大师第十一章 第3关,数数多少个字凑十个吧,3,1007,#stagePrivew_1007.png,21303-3840,21304,397;207,36900,1,0,1,1;71,,,,,#monster0014_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,101,5
21304,213,大师第十一章 第4关,数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21304-3840,21305,455;309,37000,3,0,50,1;72,,,,,#monster0016_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,121,121,,2130401,2130402,,"(13,7053);(13,7043);(13,7033)",,,"(13,7043,1)",0,0,300,102,2
21305,213,大师第十一章 第5关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21305-3840,21306,612;234,37100,3,0,50,1;72,,,,,#monster0017_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,122,122,,2130501,2130502,,"(13,7054);(13,7044);(13,7034)",,,"(13,7044,1)",0,0,300,101,1
21306,213,大师第十一章 第6关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,3,1007,#stagePrivew_1007.png,21306-3840,21307,487;440,37200,2,0,1,1;72,,,,,#monster0018_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,102,5
21307,213,大师第十一章 第7关,数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21307-3840,21308,632;456,37300,3,0,50,1;73,,,,,#monster0019_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,124,124,,2130701,2130702,,"(13,7055);(13,7045);(13,7035)",,,"(13,7045,1)",0,0,300,101,1
21308,213,大师第十一章 第8关,数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21308-3840,21309,784;442,37400,30,0,50,1;73,,,,,#monster0020_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,125,125,,2130801,2130802,,"(13,7056);(13,7046);(13,7036)",,,"(13,7046,1)",0,0,300,102,3
21309,213,大师第十一章 第9关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,3,1007,#stagePrivew_1007.png,21309-3840,21310,212;422,37500,1,0,1,1;74,,,,,#monster0021_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,101,5
21310,213,大师第十一章 第10关,数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21310-3840,21311,830;300,37600,3,0,50,1;74,,,,,#monster0022_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,127,127,,2131001,2131002,,"(13,7053);(13,7043);(13,7033)",,,"(13,7041,1)",0,0,300,102,2
21311,213,大师第十一章 第11关,数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21311-3840,21312,693;195,37700,3,0,50,1;75,,,,,#monster0023_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,128,128,,2131101,2131102,,"(13,7054);(13,7044);(13,7034)",,,"(13,7042,1)",0,0,300,101,1
21312,213,大师第十一章 第12关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,3,1007,#stagePrivew_1007.png,21312-3840,21401,849;183,37800,2,0,1,1;75,,,,,#monster0024_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,102,5
21401,214,大师第十二章 第1关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21401-3840,21402,297;317,37900,3,0,50,1;75,,,,,#monster0025_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,130,130,,2140101,2140102,,"(13,7551);(13,7541);(13,7531)",,,"(13,7541,1)",0,0,300,101,1
21402,214,大师第十二章 第2关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21402-3840,21403,200;200,38000,20,0,50,1;76,,,,,#monster0026_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,131,131,,2140201,2140202,,"(13,7552);(13,7542);(13,7532)",,,"(13,7542,1)",0,0,300,102,3
21403,214,大师第十二章 第3关,数数多少个字凑十个吧,3,1007,#stagePrivew_1007.png,21403-3840,21404,397;207,38100,1,0,1,1;76,,,,,#monster0027_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,101,5
21404,214,大师第十二章 第4关,数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21404-3840,21405,455;309,38200,3,0,50,1;77,,,,,#monster0028_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,133,133,,2140401,2140402,,"(13,7553);(13,7543);(13,7533)",,,"(13,7543,1)",0,0,300,102,2
21405,214,大师第十二章 第5关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21405-3840,21406,612;234,38300,3,0,50,1;77,,,,,#monster0029_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,134,134,,2140501,2140502,,"(13,7554);(13,7544);(13,7534)",,,"(13,7544,1)",0,0,300,101,1
21406,214,大师第十二章 第6关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,3,1007,#stagePrivew_1007.png,21406-3840,21407,487;440,38400,2,0,1,1;77,,,,,#monster0030_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,102,5
21407,214,大师第十二章 第7关,数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21407-3840,21408,632;456,38500,3,0,50,1;78,,,,,#monster0031_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,136,136,,2140701,2140702,,"(13,7555);(13,7545);(13,7535)",,,"(13,7545,1)",0,0,300,101,1
21408,214,大师第十二章 第8关,数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21408-3840,21409,784;442,38600,30,0,50,1;78,,,,,#monster0032_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,137,137,,2140801,2140802,,"(13,7556);(13,7546);(13,7536)",,,"(13,7546,1)",0,0,300,102,3
21409,214,大师第十二章 第9关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,3,1007,#stagePrivew_1007.png,21409-3840,21410,212;422,38700,1,0,1,1;79,,,,,#monster0033_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,101,5
21410,214,大师第十二章 第10关,数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21410-3840,21411,830;300,38800,3,0,50,1;79,,,,,#monster0034_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,139,139,,2141001,2141002,,"(13,7553);(13,7543);(13,7533)",,,"(13,7541,1)",0,0,300,102,2
21411,214,大师第十二章 第11关,数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21411-3840,21412,693;195,38900,3,0,50,1;80,,,,,#monster0035_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,140,140,,2141101,2141102,,"(13,7554);(13,7544);(13,7534)",,,"(13,7542,1)",0,0,300,101,1
21412,214,大师第十二章 第12关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,3,1007,#stagePrivew_1007.png,21412-3840,21501,849;183,39000,2,0,1,1;80,,,,,#monster0036_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,102,5
21501,215,大师第十三章 第1关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21501-3840,21502,297;317,39100,3,0,50,1;80,,,,,#monster0037_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,142,142,,2150101,2150102,,"(13,8051);(13,8041);(13,8031)",,,"(13,8041,1)",0,0,300,101,1
21502,215,大师第十三章 第2关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21502-3840,21503,200;200,39200,20,0,50,1;81,,,,,#monster0038_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,143,143,,2150201,2150202,,"(13,8052);(13,8042);(13,8032)",,,"(13,8042,1)",0,0,300,102,3
21503,215,大师第十三章 第3关,数数多少个字凑十个吧,3,1007,#stagePrivew_1007.png,21503-3840,21504,397;207,39300,1,0,1,1;81,,,,,#monster0039_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,101,5
21504,215,大师第十三章 第4关,数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21504-3840,21505,455;309,39400,3,0,50,1;82,,,,,#monster0040_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,145,145,,2150401,2150402,,"(13,8053);(13,8043);(13,8033)",,,"(13,8043,1)",0,0,300,102,2
21505,215,大师第十三章 第5关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21505-3840,21506,612;234,39500,3,0,50,1;82,,,,,#monster0041_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,146,146,,2150501,2150502,,"(13,8054);(13,8044);(13,8034)",,,"(13,8044,1)",0,0,300,101,1
21506,215,大师第十三章 第6关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,3,1007,#stagePrivew_1007.png,21506-3840,21507,487;440,39600,2,0,1,1;82,,,,,#monster0042_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,102,5
21507,215,大师第十三章 第7关,数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21507-3840,21508,632;456,39700,3,0,50,1;83,,,,,#monster0045_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,148,148,,2150701,2150702,,"(13,8055);(13,8045);(13,8035)",,,"(13,8045,1)",0,0,300,101,1
21508,215,大师第十三章 第8关,数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21508-3840,21509,784;442,39800,30,0,50,1;83,,,,,#monster0046_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,149,149,,2150801,2150802,,"(13,8056);(13,8046);(13,8036)",,,"(13,8046,1)",0,0,300,102,3
21509,215,大师第十三章 第9关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,3,1007,#stagePrivew_1007.png,21509-3840,21510,212;422,39900,1,0,1,1;84,,,,,#monster0047_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,101,5
21510,215,大师第十三章 第10关,数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21510-3840,21511,830;300,40000,3,0,50,1;84,,,,,#monster0048_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,151,151,,2151001,2151002,,"(13,8053);(13,8043);(13,8033)",,,"(13,8041,1)",0,0,300,102,2
21511,215,大师第十三章 第11关,数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21511-3840,21512,693;195,40100,3,0,50,1;85,,,,,#monster0049_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,152,152,,2151101,2151102,,"(13,8054);(13,8044);(13,8034)",,,"(13,8042,1)",0,0,300,101,1
21512,215,大师第十三章 第12关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,3,1007,#stagePrivew_1007.png,21512-3840,21601,849;183,40200,2,0,1,1;85,,,,,#monster0050_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,102,5
21601,216,大师第十四章 第1关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21601-3840,21602,297;317,40300,3,0,50,1;85,,,,,#monster0051_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,154,154,,2160101,2160102,,"(13,8051);(13,8041);(13,8031)",,,"(13,8041,1)",0,0,300,101,1
21602,216,大师第十四章 第2关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21602-3840,21603,200;200,40400,20,0,50,1;86,,,,,#monster0052_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,155,155,,2160201,2160202,,"(13,8052);(13,8042);(13,8032)",,,"(13,8042,1)",0,0,300,102,3
21603,216,大师第十四章 第3关,数数多少个字凑十个吧,3,1007,#stagePrivew_1007.png,21603-3840,21604,397;207,40500,1,0,1,1;86,,,,,#monster0053_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,101,5
21604,216,大师第十四章 第4关,数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21604-3840,21605,455;309,40600,3,0,50,1;87,,,,,#monster0056_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,157,157,,2160401,2160402,,"(13,8053);(13,8043);(13,8033)",,,"(13,8043,1)",0,0,300,102,2
21605,216,大师第十四章 第5关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21605-3840,21606,612;234,40700,3,0,50,1;87,,,,,#monster0057_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,158,158,,2160501,2160502,,"(13,8054);(13,8044);(13,8034)",,,"(13,8044,1)",0,0,300,101,1
21606,216,大师第十四章 第6关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,3,1007,#stagePrivew_1007.png,21606-3840,21607,487;440,40800,2,0,1,1;87,,,,,#monster0056_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,102,5
21607,216,大师第十四章 第7关,数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21607-3840,21608,632;456,40900,3,0,50,1;88,,,,,#monster0057_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,160,160,,2160701,2160702,,"(13,8055);(13,8045);(13,8035)",,,"(13,8045,1)",0,0,300,101,1
21608,216,大师第十四章 第8关,数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21608-3840,21609,784;442,41000,30,0,50,1;88,,,,,#monster0056_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,161,161,,2160801,2160802,,"(13,8056);(13,8046);(13,8036)",,,"(13,8046,1)",0,0,300,102,3
21609,216,大师第十四章 第9关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,3,1007,#stagePrivew_1007.png,21609-3840,21610,212;422,41100,1,0,1,1;89,,,,,#monster0057_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,101,5
21610,216,大师第十四章 第10关,数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21610-3840,21611,830;300,41200,3,0,50,1;89,,,,,#monster0056_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,163,163,,2161001,2161002,,"(13,8053);(13,8043);(13,8033)",,,"(13,8041,1)",0,0,300,102,2
21611,216,大师第十四章 第11关,数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21611-3840,21612,693;195,41300,3,0,50,1;90,,,,,#monster0057_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,164,164,,2161101,2161102,,"(13,8054);(13,8044);(13,8034)",,,"(13,8042,1)",0,0,300,101,1
21612,216,大师第十四章 第12关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,3,1007,#stagePrivew_1007.png,21612-3840,,849;183,41400,2,0,1,1;90,,,,,#monster0056_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,102,5
21701,217,大师第十五章 第1关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21701-3840,21702,297;317,41500,3,0,50,1;90,,,,,#monster0051_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,166,166,,2170101,2170102,,"(13,8051);(13,8041);(13,8031)",,,"(13,8041,1)",0,0,300,101,1
21702,217,大师第十五章 第2关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21702-3840,21703,200;200,41600,20,0,50,1;91,,,,,#monster0052_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,167,167,,2170201,2170202,,"(13,8052);(13,8042);(13,8032)",,,"(13,8042,1)",0,0,300,102,3
21703,217,大师第十五章 第3关,数数多少个字凑十个吧,3,1007,#stagePrivew_1007.png,21703-3840,21704,397;207,41700,1,0,1,1;91,,,,,#monster0053_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,101,5
21704,217,大师第十五章 第4关,数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21704-3840,21705,455;309,41800,3,0,50,1;92,,,,,#monster0056_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,169,169,,2170401,2170402,,"(13,8053);(13,8043);(13,8033)",,,"(13,8043,1)",0,0,300,102,2
21705,217,大师第十五章 第5关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21705-3840,21706,612;234,41900,3,0,50,1;92,,,,,#monster0057_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,170,170,,2170501,2170502,,"(13,8054);(13,8044);(13,8034)",,,"(13,8044,1)",0,0,300,101,1
21706,217,大师第十五章 第6关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,3,1007,#stagePrivew_1007.png,21706-3840,21707,487;440,42000,2,0,1,1;92,,,,,#monster0056_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,102,5
21707,217,大师第十五章 第7关,数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21707-3840,21708,632;456,42100,3,0,50,1;93,,,,,#monster0057_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,172,172,,2170701,2170702,,"(13,8055);(13,8045);(13,8035)",,,"(13,8045,1)",0,0,300,101,1
21708,217,大师第十五章 第8关,数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21708-3840,21709,784;442,42200,30,0,50,1;93,,,,,#monster0056_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,173,173,,2170801,2170802,,"(13,8056);(13,8046);(13,8036)",,,"(13,8046,1)",0,0,300,102,3
21709,217,大师第十五章 第9关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,3,1007,#stagePrivew_1007.png,21709-3840,21710,212;422,42300,1,0,1,1;94,,,,,#monster0057_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,101,5
21710,217,大师第十五章 第10关,数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21710-3840,21711,830;300,42400,3,0,50,1;94,,,,,#monster0056_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,175,175,,2171001,2171002,,"(13,8053);(13,8043);(13,8033)",,,"(13,8041,1)",0,0,300,102,2
21711,217,大师第十五章 第11关,数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21711-3840,21712,693;195,42500,3,0,50,1;95,,,,,#monster0057_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,176,176,,2171101,2171102,,"(13,8054);(13,8044);(13,8034)",,,"(13,8042,1)",0,0,300,101,1
21712,217,大师第十五章 第12关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,3,1007,#stagePrivew_1007.png,21712-3840,,849;183,42600,2,0,1,1;95,,,,,#monster0056_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,102,5
21801,218,大师第十六章 第1关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21801-3840,21802,297;317,42700,3,0,50,1;95,,,,,#monster0051_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,178,178,,2180101,2180102,,"(13,8051);(13,8041);(13,8031)",,,"(13,8041,1)",0,0,300,101,1
21802,218,大师第十六章 第2关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21802-3840,21803,200;200,42800,20,0,50,1;96,,,,,#monster0052_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,179,179,,2180201,2180202,,"(13,8052);(13,8042);(13,8032)",,,"(13,8042,1)",0,0,300,102,3
21803,218,大师第十六章 第3关,数数多少个字凑十个吧,3,1007,#stagePrivew_1007.png,21803-3840,21804,397;207,42900,1,0,1,1;96,,,,,#monster0053_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,101,5
21804,218,大师第十六章 第4关,数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21804-3840,21805,455;309,43000,3,0,50,1;97,,,,,#monster0056_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,181,181,,2180401,2180402,,"(13,8053);(13,8043);(13,8033)",,,"(13,8043,1)",0,0,300,102,2
21805,218,大师第十六章 第5关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21805-3840,21806,612;234,43100,3,0,50,1;97,,,,,#monster0057_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,182,182,,2180501,2180502,,"(13,8054);(13,8044);(13,8034)",,,"(13,8044,1)",0,0,300,101,1
21806,218,大师第十六章 第6关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,3,1007,#stagePrivew_1007.png,21806-3840,21807,487;440,43200,2,0,1,1;97,,,,,#monster0056_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,102,5
21807,218,大师第十六章 第7关,数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21807-3840,21808,632;456,43300,3,0,50,1;98,,,,,#monster0057_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,184,184,,2180701,2180702,,"(13,8055);(13,8045);(13,8035)",,,"(13,8045,1)",0,0,300,101,1
21808,218,大师第十六章 第8关,数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21808-3840,21809,784;442,43400,30,0,50,1;98,,,,,#monster0056_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,185,185,,2180801,2180802,,"(13,8056);(13,8046);(13,8036)",,,"(13,8046,1)",0,0,300,102,3
21809,218,大师第十六章 第9关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,3,1007,#stagePrivew_1007.png,21809-3840,21810,212;422,43500,1,0,1,1;99,,,,,#monster0057_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,101,5
21810,218,大师第十六章 第10关,数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21810-3840,21811,830;300,43600,3,0,50,1;99,,,,,#monster0056_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,187,187,,2181001,2181002,,"(13,8053);(13,8043);(13,8033)",,,"(13,8041,1)",0,0,300,102,2
21811,218,大师第十六章 第11关,数数多少个字凑十个吧数数多少个字凑十个吧,4,1007,#stagePrivew_1007.png,21811-3840,21812,693;195,43700,3,0,50,1;100,,,,,#monster0057_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,188,188,,2181101,2181102,,"(13,8054);(13,8044);(13,8034)",,,"(13,8042,1)",0,0,300,101,1
21812,218,大师第十六章 第12关,数数多少个字凑十个吧数数多少个字凑十个吧数数多少个字凑十个吧,3,1007,#stagePrivew_1007.png,21812-3840,,849;183,43800,2,0,1,1;100,,,,,#monster0056_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,,,,,,,,,,,0,0,60,102,5
30001,1,勇气试炼1,数数多少个字凑十个吧,10,1001,#stagePrivew_1001.png,30001,22009,808;313,40700,1,0,,1;1,,,,,#monster0057_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,220,160,,1010901,1010902,,"(11,1);(11,1001);(11,1002);(13,1031)",,10001_101010301_1;10002_101010302_2,"(12,1001,1)",0,0,300,101,6
30002,1,勇气试炼2,数数多少个字凑十个吧数数多少个字凑十个吧,10,1002,#stagePrivew_1002.png,30002,22009,935;248,40700,1,0,,1;1,,,,,#monster0057_headiconM.png,6;0;通关关卡,1;150;通关时间小于150秒,4;25;生命值未低于25%,240,170,,1010901,1010902,,"(11,1);(11,1001);(11,1002);(13,1031)",,10001_101010301_1;10002_101010302_2,"(12,1001,1)",0,0,300,102,6
